"Status","Year","Function_of_post","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department for Work and Pensions","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Revenue and Customs","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","HM Treasury","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Home Office","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","AA/AO","Unknown","45","[c]","19830","19280"
"Leaver CS","2023","Analysis","Ministry of Defence","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","G6/G7","Unknown","50","[c]","51200","49260"
"Leaver CS","2023","Analysis","Ministry of Defence","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Defence","SEO/HEO","Unknown","100","[c]","35420","34360"
"Leaver CS","2023","Analysis","Ministry of Justice","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Ministry of Justice","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scottish Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Scottish Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","AA/AO","Heterosexual / straight","40","[c]","20070","19860"
"Leaver CS","2023","Analysis","UK Statistics Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","UK Statistics Authority","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
