"Status","Year","Disability","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Norwich and East Norfolk","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Nottingham","Outside London","Female","105","[c]","28740","22870"
"Leaver CS","2023","Unknown","Nottingham","Outside London","Male","75","[c]","36000","30800"
"Leaver CS","2023","Unknown","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","Female","60","[c]","49680","48610"
"Leaver CS","2023","Unknown","Overseas","Overseas","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Oxfordshire CC","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Perth and Kinross, and Stirling","Outside London","Male","40","[c]","31710","31290"
"Leaver CS","2023","Unknown","Peterborough","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Peterborough","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Plymouth","Outside London","Male","55","[c]","31460","28080"
"Leaver CS","2023","Unknown","Portsmouth","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Portsmouth","Outside London","Male","50","[c]","36390","30900"
"Leaver CS","2023","Unknown","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Powys","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Redbridge and Waltham Forest","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sefton","Outside London","Female","80","[c]","26450","25750"
"Leaver CS","2023","Unknown","Sefton","Outside London","Male","50","[c]","24720","25750"
"Leaver CS","2023","Unknown","Sheffield","Outside London","Female","65","[c]","31280","25900"
"Leaver CS","2023","Unknown","Sheffield","Outside London","Male","75","[c]","33770","26750"
"Leaver CS","2023","Unknown","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Solihull","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Somerset CC","Outside London","Male","40","[c]","29320","27500"
"Leaver CS","2023","Unknown","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Hampshire","Outside London","Female","85","[c]","24940","21200"
"Leaver CS","2023","Unknown","South Hampshire","Outside London","Male","130","[c]","26570","22500"
"Leaver CS","2023","Unknown","South Lanarkshire","Outside London","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Lanarkshire","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Nottinghamshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West Wales","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South and West Derbyshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southampton","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southend-on-Sea","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Staffordshire CC","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Stoke-on-Trent","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Suffolk CC","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Sunderland","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swansea","Outside London","Female","85","[c]","22990","21840"
"Leaver CS","2023","Unknown","Swansea","Outside London","Male","75","[c]","25710","22170"
"Leaver CS","2023","Unknown","Swindon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Swindon","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Telford and Wrekin","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tower Hamlets","London","Female","105","[c]","41360","35410"
"Leaver CS","2023","Unknown","Tower Hamlets","London","Male","90","[c]","54560","54700"
"Leaver CS","2023","Unknown","Tyneside","Outside London","Female","145","[c]","33800","25880"
"Leaver CS","2023","Unknown","Tyneside","Outside London","Male","150","[c]","30410","26030"
"Leaver CS","2023","Unknown","Unknown","Unknown","Female","95","[c]","30720","28120"
"Leaver CS","2023","Unknown","Unknown","Unknown","Male","235","[c]","38240","33690"
"Leaver CS","2023","Unknown","Wakefield","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wakefield","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wandsworth","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warrington","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Essex","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Kent","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Northamptonshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","London","Female","1145","[c]","42940","36470"
"Leaver CS","2023","Unknown","Westminster","London","Male","940","[c]","45740","40800"
"Leaver CS","2023","Unknown","Wiltshire","Outside London","Female","125","[c]","36160","33530"
"Leaver CS","2023","Unknown","Wiltshire","Outside London","Male","190","[c]","37470","33000"
"Leaver CS","2023","Unknown","Wirral","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
