"Status","Year","Ethnicity","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Black","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Courts and Tribunals Service","Ministry of Justice","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Prison and Probation Service","Ministry of Justice","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","HM Treasury (excl. agencies)","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Home Office","Home Office","60","[c]","38000","36180"
"Leaver Dept.","2023","Black","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Defence (excl. agencies)","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Ministry of Justice (excl. agencies)","Ministry of Justice","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Crime Agency","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Planning Inspectorate","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Royal Fleet Auxiliary","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Rural Payments Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Courts and Tribunals Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The Insolvency Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Health Security Agency","Department of Health and Social Care","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Statistics Authority","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Black","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Active Travel England","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Attorney General's Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Building Digital UK","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Cabinet Office (excl. agencies)","Cabinet Office","50","[c]","42470","40430"
"Leaver Dept.","2023","Mixed","Central Civil Service Fast Stream","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Commercial Service","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Crown Prosecution Service","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Electronics and Components Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Equipment and Support","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Education (excl. agencies)","Department for Education","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for International Trade","Department for International Trade","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Transport (excl. agencies)","Department for Transport","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","80","[c]","30000","28120"
"Leaver Dept.","2023","Mixed","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Disclosure Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Licensing Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Education and Skills Funding Agency","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","FCDO Services","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Forestry and Land Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Actuary's Department","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Commercial Organisation","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Government Property Agency","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Courts and Tribunals Service","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Prison and Probation Service","Ministry of Justice","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","HM Treasury (excl. agencies)","HM Treasury","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Home Office","Home Office","30","[c]","41450","33600"
"Leaver Dept.","2023","Mixed","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Legal Aid Agency","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Met Office","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Defence (excl. agencies)","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Mixed","Ministry of Justice (excl. agencies)","Ministry of Justice","25","[c]","[c]","[c]"
