"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Science and Engineering","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","G6/G7","Heterosexual / straight","70","65","54280","54860"
"In post","2023","Animal and Plant Health Agency","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Heterosexual / straight","130","120","39490","37980"
"In post","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Undeclared","30","30","41620","38210"
"In post","2023","Animal and Plant Health Agency","Veterinarian","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Office","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Digital, Data and Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Human Resources","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Building Digital UK","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Other","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Other","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","G6/G7","Heterosexual / straight","55","55","55770","53030"
"In post","2023","Building Digital UK","Project Delivery","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Commercial","EO","Heterosexual / straight","10","5","[c]","[c]"
