"Status","Year","Age","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Planning Inspectorate","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Registers of Scotland","Scottish Government","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North East (England)","10","[c]","23340","22150"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Courts and Tribunals Service","Scottish Government","Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Forestry","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Scottish Government (excl. agencies)","Scottish Government","Scotland","10","[c]","34550","34930"
"Leaver Dept.","2023","20-29","Scottish Prison Service","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Serious Fraud Office","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Social Security Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Standards and Testing Agency","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Standards and Testing Agency","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Student Awards Agency for Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Submarine Delivery Agency","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","The National Archives","The National Archives","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Export Finance","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","London","25","[c]","36570","33790"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Health Security Agency","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","33000","31880"
"Leaver Dept.","2023","20-29","UK Hydrographic Office","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Space Agency","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","UK Statistics Authority","London","20","[c]","32920","33710"
"Leaver Dept.","2023","20-29","UK Statistics Authority","UK Statistics Authority","North East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","UK Statistics Authority","UK Statistics Authority","South East (England)","15","[c]","27780","30210"
"Leaver Dept.","2023","20-29","UK Statistics Authority","UK Statistics Authority","Wales","45","[c]","30500","31060"
"Leaver Dept.","2023","20-29","UK Supreme Court","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Valuation Office Agency","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Vehicle Certification Agency","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Vehicle Certification Agency","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government (excl. agencies)","Welsh Government","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government (excl. agencies)","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Welsh Government (excl. agencies)","Welsh Government","Wales","15","[c]","28210","25860"
"Leaver Dept.","2023","20-29","Welsh Government (excl. agencies)","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Wilton Park","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Active Travel England","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Active Travel England","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Attorney General's Office","Attorney General's Departments","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Building Digital UK","Department for Digital, Culture, Media and Sport","London","10","[c]","39440","34530"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","London","310","[c]","51020","54700"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","North East (England)","20","[c]","28480","24860"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","North West (England)","10","[c]","36720","35930"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Scotland","15","[c]","34500","33020"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","South West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Cabinet Office (excl. agencies)","Cabinet Office","Yorkshire and The Humber","15","[c]","36010","35570"
"Leaver Dept.","2023","30-39","Central Civil Service Fast Stream","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
