"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Northern Ireland Office","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO/HEO","10","[c]","36330","32970"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Human Resources","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","G6/G7","135","[c]","75870","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","SEO/HEO","140","[c]","49600","47750"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","AA/AO","20","[c]","22150","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","AA/AO","30","[c]","22710","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","EO","15","[c]","28280","27140"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Policy","SEO/HEO","10","[c]","36250","36330"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Social Research","SEO/HEO","10","[c]","34600","34570"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Statistics","SEO/HEO","15","[c]","35560","33130"
"New entrant CS","2023","Office of Gas and Electricity Markets","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Communications","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Communications","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Corporate Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","10","[c]","29060","29690"
"New entrant CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","G6/G7","30","[c]","62620","60000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO/HEO","25","[c]","41010","42000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Finance","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Legal","G6/G7","20","[c]","54750","55000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Operational Delivery","AA/AO","15","[c]","21080","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","Operational Delivery","EO","80","[c]","25580","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Policy","EO","15","[c]","26080","25880"
"New entrant CS","2023","Office of Gas and Electricity Markets","Policy","G6/G7","30","[c]","57620","58500"
"New entrant CS","2023","Office of Gas and Electricity Markets","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Policy","SEO/HEO","35","[c]","36170","35000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Project Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Project Delivery","G6/G7","10","[c]","57160","55000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Project Delivery","SEO/HEO","10","[c]","40070","40000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","EO","35","[c]","25510","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","G6/G7","15","[c]","69190","65000"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","Unknown","SEO/HEO","30","[c]","36640","36500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Communications","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO/HEO","10","[c]","37240","38380"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO/HEO","15","[c]","34800","33500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Economics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
