"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Counter Fraud","East Midlands (England)","HEO","15","15","34460","34290"
"In post","2023","20-29","Counter Fraud","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","East of England","AO","20","20","22770","22520"
"In post","2023","20-29","Counter Fraud","East of England","EO","35","35","29330","28130"
"In post","2023","20-29","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","London","AO","50","50","25720","25610"
"In post","2023","20-29","Counter Fraud","London","EO","180","175","31830","32520"
"In post","2023","20-29","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","London","HEO","55","55","38230","39150"
"In post","2023","20-29","Counter Fraud","London","SEO","10","10","41610","40000"
"In post","2023","20-29","Counter Fraud","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","North East (England)","EO","95","90","28030","28120"
"In post","2023","20-29","Counter Fraud","North East (England)","HEO","20","20","34350","34170"
"In post","2023","20-29","Counter Fraud","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","North West (England)","AO","15","15","21840","21690"
"In post","2023","20-29","Counter Fraud","North West (England)","EO","85","85","27960","28120"
"In post","2023","20-29","Counter Fraud","North West (England)","HEO","15","15","34280","34170"
"In post","2023","20-29","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Northern Ireland","EO","15","15","27840","27890"
"In post","2023","20-29","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Scotland","AO","35","30","21740","21690"
"In post","2023","20-29","Counter Fraud","Scotland","EO","50","45","28020","28120"
"In post","2023","20-29","Counter Fraud","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Counter Fraud","South East (England)","AO","45","40","25520","25610"
"In post","2023","20-29","Counter Fraud","South East (England)","EO","45","45","29530","28130"
"In post","2023","20-29","Counter Fraud","South East (England)","HEO","15","15","34920","34170"
"In post","2023","20-29","Counter Fraud","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","South West (England)","EO","40","35","28070","28120"
"In post","2023","20-29","Counter Fraud","South West (England)","HEO","10","10","34240","34550"
"In post","2023","20-29","Counter Fraud","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Wales","AO","40","40","21810","21690"
"In post","2023","20-29","Counter Fraud","Wales","EO","45","45","27840","28120"
"In post","2023","20-29","Counter Fraud","Wales","HEO","15","15","34170","34170"
"In post","2023","20-29","Counter Fraud","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","EO","55","55","28050","28120"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","HEO","30","30","34200","34170"
"In post","2023","20-29","Counter Fraud","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","EO","70","70","28080","28120"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","HEO","20","20","34520","34400"
"In post","2023","20-29","Counter Fraud","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","EO","10","10","27800","27520"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","HEO","20","20","33310","32800"
"In post","2023","20-29","Digital, Data and Technology","East Midlands (England)","SEO","10","10","41290","39670"
"In post","2023","20-29","Digital, Data and Technology","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East of England","EO","35","35","28000","27470"
"In post","2023","20-29","Digital, Data and Technology","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","East of England","HEO","15","15","33610","33830"
"In post","2023","20-29","Digital, Data and Technology","East of England","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","London","AO","20","20","24670","24820"
"In post","2023","20-29","Digital, Data and Technology","London","EO","125","120","30020","29750"
"In post","2023","20-29","Digital, Data and Technology","London","G6","20","20","69480","69010"
"In post","2023","20-29","Digital, Data and Technology","London","G7","170","170","57160","56430"
"In post","2023","20-29","Digital, Data and Technology","London","HEO","355","355","35510","35510"
"In post","2023","20-29","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","London","SEO","245","245","43660","43650"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","AO","10","10","21650","21690"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","EO","95","90","27710","28120"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","G7","35","35","52850","50800"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","HEO","95","95","33690","34170"
"In post","2023","20-29","Digital, Data and Technology","North East (England)","SEO","70","70","40800","41780"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","AO","10","10","21830","21690"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","EO","140","140","27440","27650"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","G7","55","50","53820","52600"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","HEO","195","195","33270","34170"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","North West (England)","SEO","110","110","40200","39960"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","HEO","15","15","34720","34700"
"In post","2023","20-29","Digital, Data and Technology","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","AO","15","15","24290","23950"
"In post","2023","20-29","Digital, Data and Technology","Scotland","EO","55","55","29670","29510"
"In post","2023","20-29","Digital, Data and Technology","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","G7","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Scotland","HEO","60","60","34280","34700"
"In post","2023","20-29","Digital, Data and Technology","Scotland","SEO","30","30","41520","41780"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","EO","70","65","27380","27080"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","HEO","50","50","33100","33250"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","SEO","35","35","39890","38000"
"In post","2023","20-29","Digital, Data and Technology","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","AA","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","AO","40","40","23020","23390"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","EO","140","140","27930","27140"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","G7","30","30","52810","51360"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","HEO","145","145","33620","33440"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","SEO","75","75","40820","41000"
"In post","2023","20-29","Digital, Data and Technology","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Wales","AO","30","30","23990","22500"
"In post","2023","20-29","Digital, Data and Technology","Wales","EO","100","100","27250","26900"
"In post","2023","20-29","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Wales","G7","10","10","53150","51460"
"In post","2023","20-29","Digital, Data and Technology","Wales","HEO","110","110","33450","32690"
"In post","2023","20-29","Digital, Data and Technology","Wales","SEO","75","75","41580","39360"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","AO","10","10","22180","22220"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","EO","60","60","27410","27560"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","G7","25","25","52970","51770"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","HEO","75","75","33220","33830"
"In post","2023","20-29","Digital, Data and Technology","West Midlands (England)","SEO","75","75","40090","39140"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","EO","70","65","27270","27650"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","G7","25","25","54060","54060"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","HEO","85","85","32930","32990"
"In post","2023","20-29","Digital, Data and Technology","Yorkshire and The Humber","SEO","65","65","39800","39190"
"In post","2023","20-29","Economics","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","London","AO","20","20","25060","23210"
"In post","2023","20-29","Economics","London","EO","90","90","28590","28930"
"In post","2023","20-29","Economics","London","G6","10","10","67590","66750"
"In post","2023","20-29","Economics","London","G7","265","265","57070","55740"
"In post","2023","20-29","Economics","London","HEO","415","415","35850","35400"
"In post","2023","20-29","Economics","London","SEO","135","135","43780","43760"
"In post","2023","20-29","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","AO","10","10","21710","21200"
"In post","2023","20-29","Economics","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North East (England)","HEO","10","10","32660","31560"
"In post","2023","20-29","Economics","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","North West (England)","EO","15","15","26890","26940"
"In post","2023","20-29","Economics","North West (England)","G7","10","10","54240","53980"
"In post","2023","20-29","Economics","North West (England)","HEO","35","35","34520","34480"
"In post","2023","20-29","Economics","North West (England)","SEO","20","20","41260","41780"
"In post","2023","20-29","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Economics","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Economics","South East (England)","G7","[c]","[c]","[c]","[c]"
