"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","G7","Unknown","115","[c]","61820","61710"
"Leaver CS","2023","Unknown","Cabinet Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","HEO","Unknown","135","[c]","31140","30940"
"Leaver CS","2023","Unknown","Cabinet Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Cabinet Office","SEO","Unknown","30","[c]","40980","41740"
"Leaver CS","2023","Unknown","Chancellor's other departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","AO","Unknown","40","[c]","21720","21810"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","EO","Unknown","45","[c]","26340","25160"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","HEO","Unknown","35","[c]","32910","33570"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","SEO","Unknown","30","[c]","42350","41060"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","AO","Unknown","105","[c]","21990","22150"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","EO","Unknown","80","[c]","25450","25920"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
