"Status","Year","Disability","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","Social Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Social Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Statistics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tax","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Veterinarian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","London","Unknown","35","[c]","31680","28840"
"New entrant CS","2023","Unknown","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","North West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
