"Status","Year","Age","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Finance","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Department for Transport","Heterosexual / straight","80","80","40760","35910"
"In post","2023","30-39","Finance","Department for Transport","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department for Transport","Undeclared","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Department for Transport","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Department for Work and Pensions","Heterosexual / straight","275","270","39640","38470"
"In post","2023","30-39","Finance","Department for Work and Pensions","LGBO","25","20","[c]","[c]"
"In post","2023","30-39","Finance","Department for Work and Pensions","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Finance","Department for Work and Pensions","Unknown","45","45","42630","38470"
"In post","2023","30-39","Finance","Department of Health and Social Care","Heterosexual / straight","70","70","43860","41480"
"In post","2023","30-39","Finance","Department of Health and Social Care","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Department of Health and Social Care","Undeclared","20","20","[c]","[c]"
"In post","2023","30-39","Finance","Department of Health and Social Care","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Food Standards Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Foreign, Commonwealth and Development Office","Heterosexual / straight","65","65","41690","39450"
"In post","2023","30-39","Finance","Foreign, Commonwealth and Development Office","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Foreign, Commonwealth and Development Office","Unknown","60","55","45790","49960"
"In post","2023","30-39","Finance","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","HM Revenue and Customs","Heterosexual / straight","320","305","37640","34700"
"In post","2023","30-39","Finance","HM Revenue and Customs","LGBO","20","15","[c]","[c]"
"In post","2023","30-39","Finance","HM Revenue and Customs","Undeclared","25","25","[c]","[c]"
"In post","2023","30-39","Finance","HM Revenue and Customs","Unknown","155","145","35910","28130"
"In post","2023","30-39","Finance","HM Treasury","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","30-39","Finance","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","HM Treasury","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Home Office","Heterosexual / straight","50","45","53050","54260"
"In post","2023","30-39","Finance","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Ministry of Defence","Heterosexual / straight","380","365","42190","41200"
"In post","2023","30-39","Finance","Ministry of Defence","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Ministry of Defence","Undeclared","35","30","42750","41800"
"In post","2023","30-39","Finance","Ministry of Defence","Unknown","60","55","41630","35990"
"In post","2023","30-39","Finance","Ministry of Justice","Heterosexual / straight","100","95","42130","37680"
"In post","2023","30-39","Finance","Ministry of Justice","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Ministry of Justice","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Ministry of Justice","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Finance","National Crime Agency","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","30-39","Finance","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office of Gas and Electricity Markets","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Finance","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office of Gas and Electricity Markets","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Finance","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scottish Government","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","30-39","Finance","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Scottish Government","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Finance","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","UK Export Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","UK Statistics Authority","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Finance","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Finance","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","Department for Environment, Food and Rural Affairs","Heterosexual / straight","290","270","25390","22150"
"In post","2023","30-39","Grants Management","Department for Environment, Food and Rural Affairs","LGBO","45","45","24850","22150"
"In post","2023","30-39","Grants Management","Department for Environment, Food and Rural Affairs","Undeclared","30","25","[c]","[c]"
"In post","2023","30-39","Grants Management","Department for Environment, Food and Rural Affairs","Unknown","105","100","24710","22150"
"In post","2023","30-39","Grants Management","Home Office","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Grants Management","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Grants Management","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Attorney General's Departments","Heterosexual / straight","50","50","35650","31820"
"In post","2023","30-39","Human Resources","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Attorney General's Departments","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Human Resources","Cabinet Office","Heterosexual / straight","205","195","40590","38460"
"In post","2023","30-39","Human Resources","Cabinet Office","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Human Resources","Cabinet Office","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Cabinet Office","Unknown","25","25","[c]","[c]"
"In post","2023","30-39","Human Resources","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","85","85","40550","36580"
"In post","2023","30-39","Human Resources","Department for Business, Energy and Industrial Strategy","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Business, Energy and Industrial Strategy","Unknown","10","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Digital, Culture, Media and Sport","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Education","Heterosexual / straight","50","50","39880","37590"
"In post","2023","30-39","Human Resources","Department for Education","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Education","Undeclared","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Education","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Environment, Food and Rural Affairs","Heterosexual / straight","40","35","43010","40250"
"In post","2023","30-39","Human Resources","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Human Resources","Department for International Trade","Heterosexual / straight","30","30","47700","41550"
"In post","2023","30-39","Human Resources","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
